book_id,title,author,concept_slug,strength,rationale,model,created_at
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,market_participants_and_incentives,0.5,"The book discusses emerging narratives and speculative trends, implying coverage of market participants and their incentives in decentralized crypto markets.",claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,momentum_and_technical_indicators,0.5,"The book covers identifying 100x opportunities and capitalizing on speculative trends, suggesting use of momentum-based analysis tools.",claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,strategy_design_and_rule_definition,1.0,"The book explicitly covers advanced trading strategies including arbitrage, front-running protection, and automated bot trading as key topics.",claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,backtesting_and_strategy_validation,0.5,"The book references AI-driven trading bots and automated strategies, which typically require validation and testing before deployment.",claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,execution_quality_and_trade_implementation,1.0,"The book covers front-running protection, automated bot trading, and practical execution strategies in decentralized markets.",claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,risk_reward_and_expectancy,0.5,"The book discusses identifying high-growth opportunities and 100x potential, implying coverage of risk-reward assessment in speculative crypto trading.",claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,cognitive_biases,0.5,Coverage of avoiding scams and recognizing speculative trends before they go mainstream suggests some discussion of psychological pitfalls and biases.,claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,business_cycles_and_market_cycles,0.5,"The book covers emerging narratives and how to capitalize on speculative trends, implying discussion of crypto market cycles.",claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,diversification,0.5,The book's focus on building long-term wealth and portfolio growth in crypto suggests some coverage of diversification across different crypto asset types.,claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,leverage_and_margin_risk,0.5,Advanced trading strategies including arbitrage and bot trading in DeFi contexts typically involve leverage and associated risks.,claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
155cb2ff-837d-49e3-b628-8e149ba2c92b,The Evolution of On-Chain Trading,Dwayne Anderson,trade_planning_and_preparation,0.5,The book's practical strategies and real-world case studies imply structured trade planning approaches for on-chain opportunities.,claude-sonnet-4-6,2026-06-11T05:37:31.086542+00:00
16df3209-2f0a-40fd-a5ae-ca0b0611aab0,All About Technical Analysis,Constance M. Brown,chart_patterns_and_price_action,1.0,Technical analysis as the core subject inherently covers chart patterns and price action as major recurring topics.,claude-sonnet-4-6,2026-06-11T05:37:39.077751+00:00
16df3209-2f0a-40fd-a5ae-ca0b0611aab0,All About Technical Analysis,Constance M. Brown,momentum_and_technical_indicators,1.0,"Technical analysis books comprehensively cover mathematical indicators such as RSI, MACD, and moving averages as primary tools for forecasting market movements.",claude-sonnet-4-6,2026-06-11T05:37:39.077751+00:00
16df3209-2f0a-40fd-a5ae-ca0b0611aab0,All About Technical Analysis,Constance M. Brown,trend_analysis,1.0,Trend identification is a foundational component of technical analysis and would be a major recurring topic in any comprehensive technical analysis text.,claude-sonnet-4-6,2026-06-11T05:37:39.077751+00:00
16df3209-2f0a-40fd-a5ae-ca0b0611aab0,All About Technical Analysis,Constance M. Brown,support_and_resistance,1.0,Support and resistance levels are core concepts in technical analysis and would be substantially covered in a book explaining technical analysis tools to investors.,claude-sonnet-4-6,2026-06-11T05:37:39.077751+00:00
16df3209-2f0a-40fd-a5ae-ca0b0611aab0,All About Technical Analysis,Constance M. Brown,market_structure_and_regime_identification,0.5,"A comprehensive technical analysis book would cover market phases, cycles, and structural conditions as secondary topics supporting the main technical tools.",claude-sonnet-4-6,2026-06-11T05:37:39.077751+00:00
16df3209-2f0a-40fd-a5ae-ca0b0611aab0,All About Technical Analysis,Constance M. Brown,volume_analysis,0.5,Volume analysis is a standard component of technical analysis education and would likely be covered as a secondary topic in this overview book.,claude-sonnet-4-6,2026-06-11T05:37:39.077751+00:00
16df3209-2f0a-40fd-a5ae-ca0b0611aab0,All About Technical Analysis,Constance M. Brown,strategy_design_and_rule_definition,0.5,"The description mentions blending technical analysis into an overall investing program, implying coverage of how to apply these tools within a structured approach.",claude-sonnet-4-6,2026-06-11T05:37:39.077751+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,asset_classes_and_financial_instruments,1.0,"The book is fundamentally about Bitcoin and cryptocurrency as investment assets, covering digital assets as a distinct asset class for investors transitioning from stocks, forex, and commodities.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,strategy_design_and_rule_definition,1.0,"The core of the book is the '3-Level Structured Crypto Framework,' which explicitly provides structured rules for entry and exit decisions, setup definitions, and a repeatable investment methodology.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,emotional_discipline,1.0,"The book directly addresses how investors lose money by reacting emotionally—panic during crashes, chasing hype—and positions its framework as a disciplined, structured alternative to emotional decision-making.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,market_structure_and_regime_identification,0.5,"The book targets long-term Bitcoin holders wanting deeper understanding of market cycles and structures, suggesting meaningful coverage of market phases and regimes.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,business_cycles_and_market_cycles,0.5,The description specifically mentions market cycles as a topic of interest for long-term Bitcoin holders using this framework.,claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,risk_return_tradeoff,0.5,"The framework emphasizes managing risk more effectively and building a long-term strategy, indicating substantive coverage of risk-return considerations in crypto investing.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,diversification,0.5,"The book addresses entrepreneurs and institutions exploring digital assets as part of diversification strategies, suggesting meaningful coverage of diversification principles.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,time_horizon_and_goal_based_investing,0.5,"The book repeatedly emphasizes long-term planning and strategy over short-term profit chasing, targeting investors who want a long-term approach to digital assets.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,cognitive_biases,0.5,"The description highlights how investors follow hype, make impulsive decisions, and react to noise rather than strategy, which are cognitive bias themes the framework addresses.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
16e8e9fa-9d55-4419-8684-6d42fe00962e,The 3-Level Bitcoin & Crypto Investing Framework,Andreas Tulong,process_oriented_decision_making,1.0,"The entire book is built around replacing chaotic, hype-driven behavior with a structured, disciplined framework for consistent decision-making in crypto markets.",claude-sonnet-4-6,2026-06-11T05:37:54.578736+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",asset_classes_and_financial_instruments,1.0,An introductory investments text inherently covers the major types of securities and investment vehicles as a core topic.,claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",exchanges_brokers_and_market_infrastructure,0.5,"The description notes coverage of 'major institutional features' of investing, which includes exchanges, brokers, and market infrastructure.",claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",price_formation_and_market_efficiency,1.0,"The book covers 'theories of investing' and a framework for analyzing securities, which in this context (co-authored by William Sharpe) centrally includes market efficiency and price formation theory.",claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",financial_statement_analysis,0.5,A foundational investments text typically covers financial statement analysis as part of the framework for understanding and analyzing securities.,claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",intrinsic_value_estimation,0.5,Analyzing securities in an introductory investments context typically involves valuation and intrinsic value estimation methods.,claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",valuation_multiples_and_relative_valuation,0.5,Coverage of a framework for analyzing securities in an introductory text typically includes valuation multiples as a standard tool.,claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",risk_return_tradeoff,1.0,"As a foundational investments text co-authored by William Sharpe (developer of the Sharpe ratio and CAPM), risk-return tradeoff is a central recurring topic.",claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",diversification,1.0,Portfolio diversification is a fundamental concept in investments theory and would be a major topic in an introductory text of this nature.,claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",asset_allocation,0.5,An introductory investments text covering the framework for analyzing and investing in securities would substantively address asset allocation principles.,claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",currency_and_global_macro_forces,0.5,"The description explicitly notes a 'more international perspective' reflecting a belief that investment is becoming more global, indicating coverage of international and currency-related forces.",claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
1736c2cb-f035-4a3b-807c-5e18d7258b49,Fundamentals of Investments,"Gordon J. Alexander, William F. Sharpe, Jeffery V. Bailey",interest_rates_and_monetary_policy,0.5,Coverage of bond markets and investment theories in this type of foundational text typically includes the role of interest rates on asset prices.,claude-sonnet-4-6,2026-06-11T05:38:07.288324+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,financial_statement_analysis,1.0,"The book explicitly teaches fundamental analysis to 'master any company,' covering the financial terms, concepts, and skills underlying value investing.",claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,intrinsic_value_estimation,1.0,"A core theme is distinguishing a company's stock price from its worth and identifying the right price to buy, which directly involves estimating intrinsic value.",claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,margin_of_safety,1.0,"The book explicitly covers identifying the right price at which to buy stock, buying underpriced companies, and protecting against downside — the essence of margin of safety.",claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,business_quality_and_competitive_advantage,1.0,"The book emphasizes identifying 'good stocks' and 'winning companies' that excel over time, indicating substantial coverage of business quality and competitive advantage.",claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,valuation_multiples_and_relative_valuation,0.5,"As a step-by-step value investing guide covering all fundamental concepts, relative valuation metrics are likely covered as part of identifying underpriced quality companies.",claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,earnings_growth_and_profitability_drivers,0.5,Fundamental analysis of company value and identifying companies likely to excel over time implies coverage of earnings growth and profitability drivers.,claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,emotional_discipline,0.5,"The book explicitly addresses holding quality stocks fearlessly during market swings and securing the fortitude to make right choices, indicating coverage of emotional discipline.",claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,passive_vs_active_portfolio_management,0.5,"The book frames value investing as a strategy that outperforms over the long term, implying comparison to passive or alternative approaches.",claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
177cb30f-f94c-4002-a8b5-7a1726981316,Good Stocks Cheap: Value Investing with Confidence for a Lifetime of Stock Market Outperformance,Kenneth Jeffrey Marshall,cognitive_biases,0.5,The discussion of fortitude and making right choices during market gyrations suggests coverage of behavioral biases that impede sound investing decisions.,claude-sonnet-4-6,2026-06-11T05:38:18.516855+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,margin_of_safety,1.0,The book explicitly covers margin of safety as a fundamental concept central to value investing methodology.,claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,intrinsic_value_estimation,1.0,The book teaches how to calculate intrinsic value using DCF models and other valuation methods as a core part of its curriculum.,claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,financial_statement_analysis,1.0,The description explicitly states the book teaches how to read financial statements with a critical eye and covers key financial ratios and metrics.,claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,valuation_multiples_and_relative_valuation,1.0,"The book covers comparable analysis and key financial ratios as practical valuation methods alongside DCF, indicating substantial coverage of relative valuation.",claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,business_quality_and_competitive_advantage,1.0,"The book covers identifying great investments versus value traps and insights from Buffett and Munger, which centrally involves evaluating business quality and competitive moats.",claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,earnings_growth_and_profitability_drivers,0.5,"Fundamental analysis and company valuation inherently involve profitability drivers, though the description does not explicitly call this out as a major standalone topic.",claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,cognitive_biases,1.0,The book explicitly covers recognizing and overcoming emotional biases that destroy returns as a major section on investing psychology.,claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,emotional_discipline,1.0,The description prominently features psychological discipline to stick to a strategy under market pressure as a core teaching of the book.,claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,asset_allocation,0.5,"The book covers building and managing a value-oriented portfolio matched to risk tolerance and investment goals, implying some coverage of asset allocation principles.",claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,diversification,0.5,"Portfolio construction strategies for value investors are covered, which typically includes diversification principles, though this is not explicitly highlighted in the description.",claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,passive_vs_active_portfolio_management,0.5,"The book's focus on active stock selection through fundamental analysis implicitly contrasts with passive investing, and its framing against market timing touches on this debate.",claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,price_formation_and_market_efficiency,0.5,Identifying undervalued companies before the market does and the history of value investing from Graham forward implies coverage of market efficiency concepts.,claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
17aefa0d-aafb-4d4e-a60a-9ed42e777958,Value Investing: A Guide for Individual Investors,Miguel A. Muñoz,time_horizon_and_goal_based_investing,0.5,"The book emphasizes long-term compounding over decades and matching portfolios to investment goals, indicating meaningful coverage of time horizon in investing.",claude-sonnet-4-6,2026-06-11T05:38:33.277951+00:00
181b4b59-8bf7-4f2c-b2f4-49867b9a8d90,"A THEORY OF OVERCONFIDENCE, SELF-ATTRIBUTIONS AND SECURITY MARKET UNDER- AND OVERRACTIONS",KENT DANIEL,cognitive_biases,1.0,"The title explicitly focuses on overconfidence and self-attribution biases, which are core cognitive biases studied in behavioral finance.",claude-sonnet-4-6,2026-06-11T05:38:38.117573+00:00
181b4b59-8bf7-4f2c-b2f4-49867b9a8d90,"A THEORY OF OVERCONFIDENCE, SELF-ATTRIBUTIONS AND SECURITY MARKET UNDER- AND OVERRACTIONS",KENT DANIEL,price_formation_and_market_efficiency,1.0,"The title directly addresses security market under- and overreactions, which concerns how prices form and deviate from efficient market predictions.",claude-sonnet-4-6,2026-06-11T05:38:38.117573+00:00
181b4b59-8bf7-4f2c-b2f4-49867b9a8d90,"A THEORY OF OVERCONFIDENCE, SELF-ATTRIBUTIONS AND SECURITY MARKET UNDER- AND OVERRACTIONS",KENT DANIEL,probabilistic_thinking_and_uncertainty,0.5,A theory of systematic investor biases like overconfidence inherently engages with how investors misjudge probabilities and uncertainty in security markets.,claude-sonnet-4-6,2026-06-11T05:38:38.117573+00:00
19cc6f0b-dcc2-41e2-bb42-30bc6e6af57b,Managing Pension Funds in a Volatile Environment,Patrick J. Davey,asset_allocation,1.0,"Managing pension funds inherently involves distributing capital across asset classes, which is a core topic of any pension fund management book.",claude-sonnet-4-6,2026-06-11T05:38:46.857551+00:00
19cc6f0b-dcc2-41e2-bb42-30bc6e6af57b,Managing Pension Funds in a Volatile Environment,Patrick J. Davey,risk_return_tradeoff,1.0,"Pension fund management in a volatile environment centrally involves balancing expected returns against risk, a fundamental concern for institutional fund managers.",claude-sonnet-4-6,2026-06-11T05:38:46.857551+00:00
19cc6f0b-dcc2-41e2-bb42-30bc6e6af57b,Managing Pension Funds in a Volatile Environment,Patrick J. Davey,diversification,1.0,"Pension fund management typically requires spreading exposure across assets, sectors, and geographies to manage risk, especially in volatile conditions.",claude-sonnet-4-6,2026-06-11T05:38:46.857551+00:00
19cc6f0b-dcc2-41e2-bb42-30bc6e6af57b,Managing Pension Funds in a Volatile Environment,Patrick J. Davey,drawdown_management,1.0,Managing funds in a volatile environment directly implies strategies for surviving adverse market conditions and preserving capital during downturns.,claude-sonnet-4-6,2026-06-11T05:38:46.857551+00:00
19cc6f0b-dcc2-41e2-bb42-30bc6e6af57b,Managing Pension Funds in a Volatile Environment,Patrick J. Davey,time_horizon_and_goal_based_investing,1.0,"Pension funds are defined by long-term obligations and liability-matching objectives, making time horizon and goal-based investing a central theme.",claude-sonnet-4-6,2026-06-11T05:38:46.857551+00:00
19cc6f0b-dcc2-41e2-bb42-30bc6e6af57b,Managing Pension Funds in a Volatile Environment,Patrick J. Davey,portfolio_rebalancing,0.5,Pension fund management in volatile environments likely addresses rebalancing strategies to maintain target allocations amid market swings.,claude-sonnet-4-6,2026-06-11T05:38:46.857551+00:00
19cc6f0b-dcc2-41e2-bb42-30bc6e6af57b,Managing Pension Funds in a Volatile Environment,Patrick J. Davey,leverage_and_margin_risk,0.5,Volatility in pension fund management contexts often involves consideration of leverage risks within the portfolio.,claude-sonnet-4-6,2026-06-11T05:38:46.857551+00:00
19cc6f0b-dcc2-41e2-bb42-30bc6e6af57b,Managing Pension Funds in a Volatile Environment,Patrick J. Davey,business_cycles_and_market_cycles,0.5,A volatile environment context suggests coverage of how market and economic cycles affect pension fund strategy and asset performance.,claude-sonnet-4-6,2026-06-11T05:38:46.857551+00:00
19fdc3c3-fdc9-4ee6-964e-58a203465ed8,Pioneers of Financial Economics: Twentieth-century contributions,"Geoffrey Poitras, Franck Jovanovic",price_formation_and_market_efficiency,0.5,Coverage of 20th-century financial economics pioneers such as Fischer Black implicates foundational work on market efficiency and price formation theory.,claude-sonnet-4-6,2026-06-11T05:38:55.291847+00:00
19fdc3c3-fdc9-4ee6-964e-58a203465ed8,Pioneers of Financial Economics: Twentieth-century contributions,"Geoffrey Poitras, Franck Jovanovic",intrinsic_value_estimation,0.5,Irving Fisher's contributions to present value and discounted cash flow theory are a central part of 20th-century financial economics history covered in this volume.,claude-sonnet-4-6,2026-06-11T05:38:55.291847+00:00
19fdc3c3-fdc9-4ee6-964e-58a203465ed8,Pioneers of Financial Economics: Twentieth-century contributions,"Geoffrey Poitras, Franck Jovanovic",risk_return_tradeoff,0.5,Harry Markowitz's foundational work on portfolio theory and the risk-return tradeoff is explicitly cited as a subject of discussion in this volume.,claude-sonnet-4-6,2026-06-11T05:38:55.291847+00:00
19fdc3c3-fdc9-4ee6-964e-58a203465ed8,Pioneers of Financial Economics: Twentieth-century contributions,"Geoffrey Poitras, Franck Jovanovic",asset_allocation,0.5,"Harry Markowitz's modern portfolio theory, which underpins asset allocation, is a named topic in the book's coverage of 20th-century contributors.",claude-sonnet-4-6,2026-06-11T05:38:55.291847+00:00
19fdc3c3-fdc9-4ee6-964e-58a203465ed8,Pioneers of Financial Economics: Twentieth-century contributions,"Geoffrey Poitras, Franck Jovanovic",interest_rates_and_monetary_policy,0.5,Irving Fisher's foundational contributions to interest rate theory are a likely component of the historical financial economics scholarship examined in this volume.,claude-sonnet-4-6,2026-06-11T05:38:55.291847+00:00
1b5ddbdc-58f5-4657-af98-471e3e535fa8,"Financial Institutions, Investments, and Management",Herbert B. Mayo,asset_classes_and_financial_instruments,1.0,"The book covers investments as one of its three major components, which inherently includes stocks, bonds, and other financial instruments for beginning students.",claude-sonnet-4-6,2026-06-11T05:39:06.626522+00:00
1b5ddbdc-58f5-4657-af98-471e3e535fa8,"Financial Institutions, Investments, and Management",Herbert B. Mayo,exchanges_brokers_and_market_infrastructure,0.5,"As a survey of financial institutions, the book likely covers the systems and institutions facilitating financial markets, including exchanges and brokerages.",claude-sonnet-4-6,2026-06-11T05:39:06.626522+00:00
1b5ddbdc-58f5-4657-af98-471e3e535fa8,"Financial Institutions, Investments, and Management",Herbert B. Mayo,financial_statement_analysis,0.5,"The text reviews accounting concepts and financial management, suggesting it covers income statements, balance sheets, and related financial analysis.",claude-sonnet-4-6,2026-06-11T05:39:06.626522+00:00
1b5ddbdc-58f5-4657-af98-471e3e535fa8,"Financial Institutions, Investments, and Management",Herbert B. Mayo,market_participants_and_incentives,0.5,"A survey covering financial institutions would address the different actors in financial markets, including banks, brokers, and other institutions.",claude-sonnet-4-6,2026-06-11T05:39:06.626522+00:00
1b5ddbdc-58f5-4657-af98-471e3e535fa8,"Financial Institutions, Investments, and Management",Herbert B. Mayo,asset_allocation,0.5,The investments component of this introductory survey would likely cover how capital is distributed across major asset classes.,claude-sonnet-4-6,2026-06-11T05:39:06.626522+00:00
1b5ddbdc-58f5-4657-af98-471e3e535fa8,"Financial Institutions, Investments, and Management",Herbert B. Mayo,risk_return_tradeoff,0.5,An introductory investments text would be expected to cover the fundamental relationship between risk and expected return as a foundational concept.,claude-sonnet-4-6,2026-06-11T05:39:06.626522+00:00
1b5ddbdc-58f5-4657-af98-471e3e535fa8,"Financial Institutions, Investments, and Management",Herbert B. Mayo,diversification,0.5,A survey of investments for beginning students would typically introduce portfolio diversification as a core principle.,claude-sonnet-4-6,2026-06-11T05:39:06.626522+00:00
1be61c2d-8d9a-4f03-ba8a-cb2d26322ff5,Global Investment Risk Management,Ezra Zask,risk_return_tradeoff,1.0,A book titled 'Global Investment Risk Management' would centrally cover the relationship between risk and return in investment portfolios.,claude-sonnet-4-6,2026-06-11T05:39:14.340210+00:00
1be61c2d-8d9a-4f03-ba8a-cb2d26322ff5,Global Investment Risk Management,Ezra Zask,diversification,1.0,"Global investment risk management inherently involves diversification across geographies, asset classes, and sectors as a core risk reduction technique.",claude-sonnet-4-6,2026-06-11T05:39:14.340210+00:00
1be61c2d-8d9a-4f03-ba8a-cb2d26322ff5,Global Investment Risk Management,Ezra Zask,asset_allocation,1.0,Managing global investment risk requires substantial coverage of how capital is distributed across asset classes and geographies.,claude-sonnet-4-6,2026-06-11T05:39:14.340210+00:00
1be61c2d-8d9a-4f03-ba8a-cb2d26322ff5,Global Investment Risk Management,Ezra Zask,currency_and_global_macro_forces,1.0,"A global investment risk management book would substantially cover currency risk, capital flows, and geopolitical forces affecting international portfolios.",claude-sonnet-4-6,2026-06-11T05:39:14.340210+00:00
1be61c2d-8d9a-4f03-ba8a-cb2d26322ff5,Global Investment Risk Management,Ezra Zask,leverage_and_margin_risk,0.5,Leverage and margin risk are standard components of investment risk management frameworks covered in books of this type.,claude-sonnet-4-6,2026-06-11T05:39:14.340210+00:00
1be61c2d-8d9a-4f03-ba8a-cb2d26322ff5,Global Investment Risk Management,Ezra Zask,credit_debt_and_financial_crises,0.5,Global investment risk management typically addresses credit risk and systemic financial crises as major sources of portfolio risk.,claude-sonnet-4-6,2026-06-11T05:39:14.340210+00:00
